time,aoi,measurement,indicatorValue,referenceTime,dataProvider,eoSensor,colorCode,inputData
"2017-08-27T04:11:59.000Z","LatLng(39.48284, -122.06556)","0.785057213","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-09-01T04:10:16.000Z","LatLng(39.48284, -122.06556)","0.650540927","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-09-08T03:57:37.000Z","LatLng(39.48284, -122.06556)","0.547903171","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-09-16T04:05:58.000Z","LatLng(39.48284, -122.06556)","0.6190476189999999","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-09-21T04:13:04.000Z","LatLng(39.48284, -122.06556)","0.49452787","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-09-23T03:56:30.000Z","LatLng(39.48284, -122.06556)","0.499146095","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-09-28T03:58:20.000Z","LatLng(39.48284, -122.06556)","0.37988906299999997","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-10-06T04:02:25.000Z","LatLng(39.48284, -122.06556)","0.23505823899999997","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-10-11T04:11:20.000Z","LatLng(39.48284, -122.06556)","0.157606838","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-10-26T04:04:36.000Z","LatLng(39.48284, -122.06556)","0.14361796599999999","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-10-31T04:05:22.000Z","LatLng(39.48284, -122.06556)","0.085515936","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-11-02T03:55:16.000Z","LatLng(39.48284, -122.06556)","0.073987278","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-11-07T03:55:55.000Z","LatLng(39.48284, -122.06556)","0.086838535","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-11-15T04:09:01.000Z","LatLng(39.48284, -122.06556)","0.078947368","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-11-20T04:11:59.000Z","LatLng(39.48284, -122.06556)","NaN","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-11-22T03:56:53.000Z","LatLng(39.48284, -122.06556)","NaN","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-11-25T04:07:10.000Z","LatLng(39.48284, -122.06556)","NaN","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-11-27T03:57:19.000Z","LatLng(39.48284, -122.06556)","NaN","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-12-02T04:02:53.000Z","LatLng(39.48284, -122.06556)","0.066574202","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-12-05T04:07:40.000Z","LatLng(39.48284, -122.06556)","0.08930075800000001","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-12-10T04:07:57.000Z","LatLng(39.48284, -122.06556)","0.08124298","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-12-12T03:59:20.000Z","LatLng(39.48284, -122.06556)","0.080973275","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-12-15T04:07:57.000Z","LatLng(39.48284, -122.06556)","0.077844311","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-12-17T03:58:01.000Z","LatLng(39.48284, -122.06556)","0.08318329099999999","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-12-22T04:00:36.000Z","LatLng(39.48284, -122.06556)","0.087835355","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-12-25T04:08:01.000Z","LatLng(39.48284, -122.06556)","NaN","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2017-12-30T04:08:03.000Z","LatLng(39.48284, -122.06556)","0.0801828","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-01-01T03:57:53.000Z","LatLng(39.48284, -122.06556)","0.027608253","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-01-04T04:07:55.000Z","LatLng(39.48284, -122.06556)","0.030942012","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-01-06T03:57:48.000Z","LatLng(39.48284, -122.06556)","-0.040209219","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-01-11T04:02:32.000Z","LatLng(39.48284, -122.06556)","0.004760771","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-01-14T04:07:32.000Z","LatLng(39.48284, -122.06556)","NaN","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-01-19T04:07:15.000Z","LatLng(39.48284, -122.06556)","NaN","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-01-21T03:57:04.000Z","LatLng(39.48284, -122.06556)","0.076835515","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-01-24T04:12:37.000Z","LatLng(39.48284, -122.06556)","0.034941764","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-01-26T03:56:44.000Z","LatLng(39.48284, -122.06556)","NaN","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-01-31T04:01:24.000Z","LatLng(39.48284, -122.06556)","0.050664452","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-02-03T04:12:14.000Z","LatLng(39.48284, -122.06556)","0.06601683700000001","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-02-08T04:05:40.000Z","LatLng(39.48284, -122.06556)","0.070961718","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-02-10T03:56:14.000Z","LatLng(39.48284, -122.06556)","0.081698181","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-02-13T04:12:54.000Z","LatLng(39.48284, -122.06556)","0.10151380199999999","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-02-15T03:58:46.000Z","LatLng(39.48284, -122.06556)","NaN","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-02-18T04:12:43.000Z","LatLng(39.48284, -122.06556)","0.079314468","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-02-20T03:58:08.000Z","LatLng(39.48284, -122.06556)","0.1080782","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-02-23T04:10:46.000Z","LatLng(39.48284, -122.06556)","NaN","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-02-25T04:01:11.000Z","LatLng(39.48284, -122.06556)","0.079334917","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-02-28T04:04:55.000Z","LatLng(39.48284, -122.06556)","0.103847266","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-03-02T03:53:15.000Z","LatLng(39.48284, -122.06556)","NaN","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-03-05T04:11:07.000Z","LatLng(39.48284, -122.06556)","NaN","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-03-07T03:54:00.000Z","LatLng(39.48284, -122.06556)","0.077439195","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-03-10T04:09:13.000Z","LatLng(39.48284, -122.06556)","NaN","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-03-12T04:02:56.000Z","LatLng(39.48284, -122.06556)","0.09212903199999999","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-03-15T04:09:20.000Z","LatLng(39.48284, -122.06556)","0.09909281199999999","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-03-17T03:52:15.000Z","LatLng(39.48284, -122.06556)","0.10657785199999999","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
"2018-03-20T04:07:40.000Z","LatLng(39.48284, -122.06556)","0.110144928","NDVI at point","Invalid DateTime","ESA","Sentinel-2A/2B","Blue","Sentinel 2 L2A"
