time,aoi,measurement,indicatorValue,referenceTime,dataProvider,eoSensor,colorCode,inputData
"2017-11-13T03:52:07.000Z","LatLng(39.48284, -122.06557)","0.022867927000000003","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2017-11-22T03:45:53.000Z","LatLng(39.48284, -122.06557)","0.12397020800000001","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2017-11-29T03:51:36.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2017-11-29T03:52:00.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2017-12-08T03:45:49.000Z","LatLng(39.48284, -122.06557)","0.13470631","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2017-12-15T03:51:38.000Z","LatLng(39.48284, -122.06557)","0.132124828","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2017-12-15T03:52:01.000Z","LatLng(39.48284, -122.06557)","0.134711349","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2017-12-24T03:45:52.000Z","LatLng(39.48284, -122.06557)","0.10833213400000001","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2017-12-31T03:51:37.000Z","LatLng(39.48284, -122.06557)","0.146662066","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2017-12-31T03:52:01.000Z","LatLng(39.48284, -122.06557)","0.145953273","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-01-16T03:51:30.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-01-16T03:51:54.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-01-25T03:45:38.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-02-01T03:51:20.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-02-01T03:51:44.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-02-10T03:45:31.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-02-17T03:51:15.000Z","LatLng(39.48284, -122.06557)","0.133469136","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-02-17T03:51:39.000Z","LatLng(39.48284, -122.06557)","0.133469125","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-02-26T03:45:24.000Z","LatLng(39.48284, -122.06557)","0.137818645","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-03-05T03:51:08.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-03-05T03:51:31.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-03-30T03:45:08.000Z","LatLng(39.48284, -122.06557)","0.17287729","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-04-15T03:45:00.000Z","LatLng(39.48284, -122.06557)","0.149274107","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-04-22T03:50:42.000Z","LatLng(39.48284, -122.06557)","0.130756825","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-04-22T03:51:06.000Z","LatLng(39.48284, -122.06557)","0.13075683300000002","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-05-01T03:44:51.000Z","LatLng(39.48284, -122.06557)","0.14771626699999998","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-05-08T03:50:33.000Z","LatLng(39.48284, -122.06557)","-0.19473687","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-05-08T03:50:57.000Z","LatLng(39.48284, -122.06557)","-0.18063756","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-05-17T03:44:40.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-05-24T03:50:22.000Z","LatLng(39.48284, -122.06557)","0.176259413","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-05-24T03:50:45.000Z","LatLng(39.48284, -122.06557)","0.192798705","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-06-02T03:44:28.000Z","LatLng(39.48284, -122.06557)","0.516840092","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-06-09T03:50:16.000Z","LatLng(39.48284, -122.06557)","0.564208116","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-06-09T03:50:40.000Z","LatLng(39.48284, -122.06557)","0.572633594","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-06-18T03:44:36.000Z","LatLng(39.48284, -122.06557)","0.681710562","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-06-25T03:50:27.000Z","LatLng(39.48284, -122.06557)","0.787582364","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-06-25T03:50:51.000Z","LatLng(39.48284, -122.06557)","0.767883113","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-07-04T03:44:45.000Z","LatLng(39.48284, -122.06557)","0.7779682529999999","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-07-11T03:50:35.000Z","LatLng(39.48284, -122.06557)","0.861422593","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-07-11T03:50:59.000Z","LatLng(39.48284, -122.06557)","0.854189358","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-07-20T03:44:52.000Z","LatLng(39.48284, -122.06557)","0.830883939","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-07-27T03:50:42.000Z","LatLng(39.48284, -122.06557)","0.461339775","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-07-27T03:51:05.000Z","LatLng(39.48284, -122.06557)","0.461221858","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-08-05T03:45:00.000Z","LatLng(39.48284, -122.06557)","0.6046905020000001","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-08-12T03:50:51.000Z","LatLng(39.48284, -122.06557)","0.579576902","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-08-12T03:51:15.000Z","LatLng(39.48284, -122.06557)","0.583003577","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-08-21T03:45:09.000Z","LatLng(39.48284, -122.06557)","0.73334648","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-08-28T03:50:59.000Z","LatLng(39.48284, -122.06557)","0.681121669","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-08-28T03:51:23.000Z","LatLng(39.48284, -122.06557)","0.68139934","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-09-06T03:45:15.000Z","LatLng(39.48284, -122.06557)","0.651217969","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-09-13T03:51:04.000Z","LatLng(39.48284, -122.06557)","0.584270289","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-09-13T03:51:28.000Z","LatLng(39.48284, -122.06557)","0.5834167060000001","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-09-22T03:45:19.000Z","LatLng(39.48284, -122.06557)","0.45668315600000003","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-09-29T03:51:10.000Z","LatLng(39.48284, -122.06557)","0.334151662","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-09-29T03:51:34.000Z","LatLng(39.48284, -122.06557)","0.336949172","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-10-08T03:45:28.000Z","LatLng(39.48284, -122.06557)","0.22292490399999998","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-10-15T03:51:17.000Z","LatLng(39.48284, -122.06557)","0.17280348899999998","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-10-15T03:51:41.000Z","LatLng(39.48284, -122.06557)","0.179301188","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-10-24T03:45:33.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-10-31T03:51:22.000Z","LatLng(39.48284, -122.06557)","0.173310088","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-10-31T03:51:46.000Z","LatLng(39.48284, -122.06557)","0.17334371","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-11-09T03:45:36.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-11-16T03:51:23.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-11-16T03:51:47.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-11-25T03:45:36.000Z","LatLng(39.48284, -122.06557)","0.117028527","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-12-02T03:51:22.000Z","LatLng(39.48284, -122.06557)","0.098740565","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-12-02T03:51:46.000Z","LatLng(39.48284, -122.06557)","0.126430919","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-12-11T03:45:33.000Z","LatLng(39.48284, -122.06557)","0.052132687999999996","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-12-18T03:51:20.000Z","LatLng(39.48284, -122.06557)","0.021085193","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-12-18T03:51:44.000Z","LatLng(39.48284, -122.06557)","-0.00596304","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2018-12-27T03:45:33.000Z","LatLng(39.48284, -122.06557)","-0.005117732","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-01-03T03:51:20.000Z","LatLng(39.48284, -122.06557)","0.067422453","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-01-03T03:51:43.000Z","LatLng(39.48284, -122.06557)","0.10896407","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-01-28T03:45:27.000Z","LatLng(39.48284, -122.06557)","0.020993891","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-02-20T03:51:11.000Z","LatLng(39.48284, -122.06557)","0.084730974","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-02-20T03:51:35.000Z","LatLng(39.48284, -122.06557)","0.084083406","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-03-01T03:45:21.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-03-08T03:51:06.000Z","LatLng(39.48284, -122.06557)","0.06489548099999999","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-03-08T03:51:30.000Z","LatLng(39.48284, -122.06557)","0.08425212800000001","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-03-17T03:45:16.000Z","LatLng(39.48284, -122.06557)","0.153635866","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-03-24T03:51:02.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-03-24T03:51:26.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-04-02T03:45:13.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-04-18T03:45:07.000Z","LatLng(39.48284, -122.06557)","0.185843473","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-04-25T03:50:51.000Z","LatLng(39.48284, -122.06557)","0.143069059","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-04-25T03:51:15.000Z","LatLng(39.48284, -122.06557)","0.148901545","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-05-04T03:45:07.000Z","LatLng(39.48284, -122.06557)","0.144855461","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-05-11T03:50:59.000Z","LatLng(39.48284, -122.06557)","-0.116724761","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-05-11T03:51:23.000Z","LatLng(39.48284, -122.06557)","-0.113016611","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-05-20T03:45:17.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-05-27T03:51:08.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-06-05T03:45:26.000Z","LatLng(39.48284, -122.06557)","0.31375750199999997","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-06-12T03:51:15.000Z","LatLng(39.48284, -122.06557)","0.600404907","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-06-12T03:51:39.000Z","LatLng(39.48284, -122.06557)","0.594096458","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-06-21T03:45:32.000Z","LatLng(39.48284, -122.06557)","0.635808056","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-06-28T03:51:21.000Z","LatLng(39.48284, -122.06557)","0.783100565","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-06-28T03:51:45.000Z","LatLng(39.48284, -122.06557)","0.786379695","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-07-07T03:45:36.000Z","LatLng(39.48284, -122.06557)","0.808227543","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-07-14T03:51:24.000Z","LatLng(39.48284, -122.06557)","0.869422094","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-07-14T03:51:48.000Z","LatLng(39.48284, -122.06557)","0.86930093","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-07-23T03:45:39.000Z","LatLng(39.48284, -122.06557)","0.8418941459999999","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-07-30T03:51:29.000Z","LatLng(39.48284, -122.06557)","0.869397979","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-07-30T03:51:53.000Z","LatLng(39.48284, -122.06557)","0.869640475","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-08-08T03:45:46.000Z","LatLng(39.48284, -122.06557)","0.827657089","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-08-15T03:51:35.000Z","LatLng(39.48284, -122.06557)","0.8319890609999999","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-08-15T03:51:59.000Z","LatLng(39.48284, -122.06557)","0.830974508","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-08-24T03:45:51.000Z","LatLng(39.48284, -122.06557)","0.77055123","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-08-31T03:51:39.000Z","LatLng(39.48284, -122.06557)","0.7834362570000001","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-08-31T03:52:03.000Z","LatLng(39.48284, -122.06557)","0.783187893","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-09-09T03:45:54.000Z","LatLng(39.48284, -122.06557)","0.691381925","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-09-16T03:51:44.000Z","LatLng(39.48284, -122.06557)","0.587708355","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-09-16T03:52:08.000Z","LatLng(39.48284, -122.06557)","0.587364618","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-09-25T03:46:00.000Z","LatLng(39.48284, -122.06557)","0.493678126","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-10-02T03:51:49.000Z","LatLng(39.48284, -122.06557)","0.31400868600000004","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-10-02T03:52:13.000Z","LatLng(39.48284, -122.06557)","0.31819089100000003","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-10-11T03:46:03.000Z","LatLng(39.48284, -122.06557)","0.180040063","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-10-18T03:51:51.000Z","LatLng(39.48284, -122.06557)","0.183915408","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-10-18T03:52:15.000Z","LatLng(39.48284, -122.06557)","0.183921886","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-10-27T03:46:04.000Z","LatLng(39.48284, -122.06557)","0.17278087","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-11-03T03:51:51.000Z","LatLng(39.48284, -122.06557)","0.172383619","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-11-03T03:52:14.000Z","LatLng(39.48284, -122.06557)","0.17111209800000002","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-11-12T03:46:02.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-11-19T03:51:47.000Z","LatLng(39.48284, -122.06557)","0.147667348","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-11-19T03:52:11.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-11-28T03:46:00.000Z","LatLng(39.48284, -122.06557)","0.088205652","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2019-12-30T03:45:54.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-01-06T03:51:39.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-01-06T03:52:03.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-01-15T03:45:51.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-01-31T03:45:46.000Z","LatLng(39.48284, -122.06557)","0.02084324","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-02-07T03:51:31.000Z","LatLng(39.48284, -122.06557)","0.104714649","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-02-07T03:51:55.000Z","LatLng(39.48284, -122.06557)","0.12160897300000001","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-02-16T03:45:42.000Z","LatLng(39.48284, -122.06557)","0.123329392","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-02-23T03:51:27.000Z","LatLng(39.48284, -122.06557)","0.16653172","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-02-23T03:51:51.000Z","LatLng(39.48284, -122.06557)","0.178162354","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-03-03T03:45:37.000Z","LatLng(39.48284, -122.06557)","0.16559717300000001","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-03-10T03:51:21.000Z","LatLng(39.48284, -122.06557)","0.17792791600000002","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-03-10T03:51:45.000Z","LatLng(39.48284, -122.06557)","0.18983125399999998","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-03-26T03:51:13.000Z","LatLng(39.48284, -122.06557)","0.149489539","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-03-26T03:51:37.000Z","LatLng(39.48284, -122.06557)","0.149763642","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-04-04T03:45:21.000Z","LatLng(39.48284, -122.06557)","0.148561378","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-04-11T03:51:05.000Z","LatLng(39.48284, -122.06557)","0.152453452","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-04-11T03:51:29.000Z","LatLng(39.48284, -122.06557)","0.15238177","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-04-20T03:45:14.000Z","LatLng(39.48284, -122.06557)","0.099559453","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-04-27T03:50:58.000Z","LatLng(39.48284, -122.06557)","-0.19421863600000003","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-04-27T03:51:22.000Z","LatLng(39.48284, -122.06557)","-0.189993248","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
